Item_Identifier,Item_MRP,Item_Outlet_Sales,Item_Visibility,Item_Weight,Outlet_Identifier,Outlet_Years,Item_Fat_Content_0,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Size_3,Outlet_Size_4,Item_Type_Combined_0,Item_Type_Combined_1,Item_Type_Combined_2,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
DRK49,40.5138,40.6138,0.03479798869999999,40.5138,OUT019,34,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
FDW32,87.7882,515.3292,0.10780122429999998,87.7882,OUT019,34,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
NCW18,237.9248,2133.2232,0.044503606875,237.9248,OUT049,20,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDQ44,121.2756,2181.1608,0.036173947874999994,121.2756,OUT018,10,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDL45,124.9704,2253.0672,0.04308516829999999,124.9704,OUT045,17,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
DRB48,39.9822,746.3618,0.02397324366666667,39.9822,OUT035,15,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDQ34,104.9622,1482.0708,0.17591281666666667,104.9622,OUT018,10,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDH17,98.6726,1272.3438,0.018056513444444443,98.6726,OUT017,12,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDN08,116.6466,117.8466,0.08519502477777778,116.6466,OUT010,21,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDK57,120.044,4434.228,0.07143791277777778,120.044,OUT027,34,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
FDK10,180.46599999999998,719.064,0.04039643875,180.46599999999998,OUT013,32,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDL39,181.6318,1263.0226,0.072401132,181.6318,OUT027,34,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
FDP25,216.3824,6114.7072,0.024244678999999998,216.3824,OUT035,15,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDC05,196.3768,2167.8448,0.10710795366666664,196.3768,OUT035,15,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDA39,41.0822,942.7728,0.011040999499999999,41.0822,OUT013,32,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDZ10,124.902,1897.53,0.0463758074,124.902,OUT013,32,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDK08,101.2016,2631.2416,0.12752051320000002,101.2016,OUT027,34,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
DRD24,141.7154,2978.1234,0.0352052945,141.7154,OUT013,32,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
DRG48,147.3102,2332.9632,0.0166395182,147.3102,OUT018,10,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FDH52,62.1194,123.8388,0.045793394,62.1194,OUT019,34,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDS25,108.5228,1989.4104,0.160059387,108.5228,OUT045,17,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCH43,216.0192,2372.9112,0.08179811388888887,216.0192,OUT035,15,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
DRK01,94.6436,1607.2412,0.06620944866666666,94.6436,OUT017,12,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDD59,80.896,958.752,0.057969827625000005,80.896,OUT017,12,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDB27,197.7768,197.0768,0.05958280844444444,197.7768,OUT010,21,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDO22,81.396,1198.44,0.017148291625,81.396,OUT013,32,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDD35,120.244,2277.036,0.022656069625,120.244,OUT045,17,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDR01,197.7742,796.2968,0.05813929255555556,197.7742,OUT035,15,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCB31,262.291,525.982,0.1286735946666667,262.291,OUT019,34,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDC35,208.7638,3105.9570000000003,0.1404294621,208.7638,OUT046,22,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDS23,127.0994,2826.9868,0.1527601121111111,127.0994,OUT045,17,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDC33,197.7768,3153.2288,0.06133558166666667,197.7768,OUT045,17,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCF18,191.9504,5369.0112,0.10172592610000002,191.9504,OUT018,10,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDM36,173.5422,3448.844,0.06367935933333332,173.5422,OUT049,20,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDJ53,121.3098,1446.1176,0.08146286350000001,121.3098,OUT049,20,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCL17,140.7812,1567.2932,0.0774865454,140.7812,OUT018,10,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDW27,154.5314,1396.1826,0.14670758166666664,154.5314,OUT027,34,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
FDA32,215.7192,1078.596,0.03137758450000001,215.7192,OUT046,22,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDA03,145.8102,291.6204,0.04385452222222222,145.8102,OUT010,21,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDW09,79.6302,554.6114,0.02788285988888889,79.6302,OUT045,17,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDN09,244.1828,731.0484,0.033631662,244.1828,OUT045,17,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDM08,225.6088,4250.4672,0.05169135166666667,225.6088,OUT017,12,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDX01,117.615,1514.695,0.025993425888888887,117.615,OUT018,10,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
DRO35,115.0492,4054.722,0.03718711733333333,115.0492,OUT049,20,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDS31,178.5318,3067.3406,0.03440078722222222,178.5318,OUT045,17,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCM53,104.82799999999999,2343.616,0.05598008833333333,104.82799999999999,OUT049,20,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDI16,52.06399999999999,852.2239999999999,0.14164533829999998,52.06399999999999,OUT013,32,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
DRF36,192.8846,5350.3688,0.02536195288888889,192.8846,OUT049,20,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDW49,179.9002,4119.3046,0.0861065827,179.9002,OUT027,34,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
FDB58,141.7154,425.4462,0.015429315200000002,141.7154,OUT019,34,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
NCJ18,119.8124,2133.2232,0.1874203054,119.8124,OUT045,17,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDL51,215.0876,5145.3024,0.05149288777777778,215.0876,OUT045,17,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDS03,62.7826,1162.4868,0.09103234130000001,62.7826,OUT018,10,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCO54,53.6614,165.7842,0.0163185341,53.6614,OUT019,34,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDA48,222.0114,3547.3824,0.114981021625,222.0114,OUT045,17,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCK06,123.1756,1211.756,0.00930101688888889,123.1756,OUT027,34,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
NCZ54,162.4552,2274.3728,0.0813447597,162.4552,OUT045,17,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDW39,177.237,4763.799,0.028607903799999994,177.237,OUT027,34,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
FDI09,238.188,5033.448,0.113258036,238.188,OUT046,22,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCO02,65.0142,1120.5414,0.0713853041111111,65.0142,OUT049,20,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
DRF13,144.3444,2612.5992,0.028984387,144.3444,OUT049,20,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDK25,168.3474,4548.0798,0.1700461247777778,168.3474,OUT017,12,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDZ38,173.7422,5863.0348,0.008675166333333335,173.7422,OUT017,12,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCQ42,127.9678,254.3356,0.0409428308,127.9678,OUT019,34,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDM14,108.9254,2713.135,0.013276318499999998,108.9254,OUT027,34,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
FDC20,54.0272,447.4176,0.0250077592,54.0272,OUT046,22,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDW32,86.2882,1631.8758,0.10780122429999998,86.2882,OUT018,10,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDQ19,241.3512,5331.7264,0.0139072308,241.3512,OUT045,17,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDE08,146.4734,3563.3616,0.057136627777777775,146.4734,OUT049,20,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDC29,116.0176,1603.2464,0.024228199,116.0176,OUT049,20,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDV50,121.973,2709.8059999999996,0.10905363333333333,121.973,OUT013,32,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDF11,239.8538,4086.0146,0.01701625755555556,239.8538,OUT017,12,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDN09,245.3828,1705.7796,0.033631662,245.3828,OUT018,10,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
DRG37,153.7972,1402.1748,0.020225187,153.7972,OUT045,17,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
NCV06,195.2478,7168.6686,0.0583912773,195.2478,OUT027,34,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
DRJ13,159.9578,962.7468,0.067650708,159.9578,OUT010,21,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
DRF25,37.319,1281.665,0.042205006,37.319,OUT027,34,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
FDE53,107.228,426.11199999999997,0.0307297068,107.228,OUT010,21,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDS08,176.33700000000002,1764.37,0.0651187212,176.33700000000002,OUT046,22,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDO23,93.7436,1701.7848,0.14246229066666669,93.7436,OUT017,12,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDT07,255.433,4357.661,0.075229446,255.433,OUT046,22,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCX29,146.9102,3207.8244,0.10192019429999999,146.9102,OUT035,15,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDG22,38.119,732.38,0.044867839222222226,38.119,OUT035,15,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
DRJ47,173.308,6751.2119999999995,0.05058745550000001,173.308,OUT027,34,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
FDL43,77.567,306.268,0.02934476533333334,77.567,OUT013,32,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDZ43,241.2512,8239.9408,0.057111673375,241.2512,OUT027,34,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
FDZ21,97.241,193.082,0.042190710666666666,97.241,OUT046,22,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDJ50,53.3982,1209.7586,0.02321992977777778,53.3982,OUT035,15,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDV35,155.9314,3878.285,0.13900835211111112,155.9314,OUT046,22,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDW56,190.8162,2693.8268,0.0810540169,190.8162,OUT017,12,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
DRL35,43.277,649.155,0.023892116555555554,43.277,OUT045,17,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDR01,199.0742,4777.7808,0.05813929255555556,199.0742,OUT045,17,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDS24,86.9514,1416.8224,0.06746737444444445,86.9514,OUT045,17,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCL17,140.4812,2422.1804,0.0774865454,140.4812,OUT017,12,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDS13,263.1884,2914.8724,0.129835493,263.1884,OUT018,10,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDB59,197.6084,2380.9008,0.014739173666666668,197.6084,OUT045,17,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDW26,222.3772,1556.6404,0.12238900479999999,222.3772,OUT027,34,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
FDQ12,230.00099999999998,689.1030000000001,0.040481973500000004,230.00099999999998,OUT019,34,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDX59,31.9558,373.5138,0.055571708222222224,31.9558,OUT013,32,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDL36,91.583,539.298,0.0869703686,91.583,OUT017,12,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDQ55,114.8834,1612.5676,0.0130502145,114.8834,OUT018,10,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDV46,141.418,559.2719999999999,0.012266471333333332,141.418,OUT019,34,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDM28,181.46599999999998,179.766,0.0516775654,181.46599999999998,OUT019,34,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDT40,125.2678,763.0068,0.09322491366666667,125.2678,OUT017,12,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
DRJ11,189.9872,756.3488,0.07255022477777778,189.9872,OUT010,21,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
FDD51,44.7744,181.0976,0.1050340944,44.7744,OUT045,17,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCT17,188.6214,6029.4848,0.04190482999999999,188.6214,OUT027,34,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
NCW17,126.8994,3083.9856,0.021225870874999997,126.8994,OUT046,22,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
NCY29,56.293,113.186,0.08829492500000001,56.293,OUT019,34,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
DRH36,73.4696,2087.9488,0.03248678,73.4696,OUT013,32,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDB17,179.7976,2535.3664,0.0419239739,179.7976,OUT049,20,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCA17,148.4392,1789.6704,0.038764096,148.4392,OUT013,32,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDT27,234.6616,4687.232,0.0795528532,234.6616,OUT046,22,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDR32,229.5694,3425.5409999999997,0.07395468533333333,229.5694,OUT013,32,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDG41,110.7228,1657.842,0.07663339749999999,110.7228,OUT049,20,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDX25,184.0292,3101.2964,0.07659550849999999,184.0292,OUT046,22,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDG56,63.2536,1347.5792,0.07686107511111111,63.2536,OUT017,12,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDN16,102.399,2270.3779999999997,0.06798327477777778,102.399,OUT017,12,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDD47,172.3448,2556.672,0.1628056337,172.3448,OUT035,15,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDR12,170.5764,3779.0808,0.0360508913,170.5764,OUT013,32,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDS33,90.0514,1505.3738,0.10805243070000001,90.0514,OUT049,20,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCC55,36.7848,782.9808,0.054986030222222225,36.7848,OUT035,15,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDA38,241.1538,480.7076,0.029128936399999993,241.1538,OUT019,34,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDK44,173.5738,1911.5118,0.1189452657777778,173.5738,OUT035,15,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDZ57,127.2994,642.497,0.03642027155555556,127.2994,OUT046,22,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCN14,185.2608,1470.0864,0.09589733930000001,185.2608,OUT017,12,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
NCB06,161.792,159.792,0.08856409933333334,161.792,OUT010,21,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
DRL01,235.3958,6309.7866,0.08050705009999999,235.3958,OUT049,20,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDU10,38.4848,633.8416,0.045734567375,38.4848,OUT049,20,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCS38,112.6176,3091.9752,0.07703268833333332,112.6176,OUT018,10,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDQ16,109.1912,1637.868,0.04525518333333333,109.1912,OUT013,32,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDS40,37.219,805.618,0.014625192299999997,37.219,OUT017,12,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDE36,162.6868,3767.0964,0.043597660999999996,162.6868,OUT017,12,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDV31,175.33700000000002,529.311,0.10291924322222222,175.33700000000002,OUT045,17,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCD42,39.3506,645.1602,0.012305277333333333,39.3506,OUT045,17,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDT20,40.1164,849.5608,0.044528822555555556,40.1164,OUT035,15,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCN19,191.35299999999998,1328.271,0.011774634333333334,191.35299999999998,OUT018,10,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDW21,98.8358,2010.7160000000001,0.0053061635555555564,98.8358,OUT027,34,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
FDF34,196.5084,4364.9848,0.015080574222222223,196.5084,OUT045,17,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDI28,79.6302,792.302,0.028314089666666667,79.6302,OUT045,17,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDG44,55.7298,2804.3496,0.08814721600000001,55.7298,OUT027,34,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
DRF60,240.3564,4290.4152,0.04558210075000001,240.3564,OUT045,17,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDQ36,38.1848,37.2848,0.12578171566666665,38.1848,OUT019,34,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDP34,157.763,2659.8709999999996,0.1335457037777778,157.763,OUT018,10,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDA20,184.62400000000002,5406.295999999999,0.06668311675,184.62400000000002,OUT035,15,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDE41,85.5566,930.1226,0.05695446877777778,85.5566,OUT035,15,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
DRK47,229.2694,1826.9552,0.06891365422222223,229.2694,OUT046,22,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDY10,115.4176,1145.1760000000002,0.053202226666666665,115.4176,OUT017,12,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
